O-256	5685335.47	7424681.84	0.00	19-1817	5685435.35	7424413.99	0.00
19-1345	5685438.68	7424405.12	0.00	19-1432	5685438.83	7424402.91	0.00
19-1345	5685438.68	7424405.12	0.00	19-532	5685435.58	7424401.45	0.00
19-1431	5685397.68	7424353.02	0.00	19-1432	5685438.83	7424402.91	0.00
19-1432	5685438.83	7424402.91	0.00	19-1357	5685448.98	7424375.50	0.00
19-1428	5685461.40	7424341.87	0.00	19-1357	5685448.98	7424375.50	0.00
19-1429	5685400.57	7424319.11	0.00	19-1428	5685461.40	7424341.87	0.00
19-1428	5685461.40	7424341.87	0.00	19-1356	5685462.55	7424339.01	0.00
19-1421	5685472.65	7424311.94	0.00	19-1356	5685462.55	7424339.01	0.00
19-1395	5685411.80	7424289.14	0.00	19-1421	5685472.65	7424311.94	0.00
19-1421	5685472.65	7424311.94	0.00	19-1355	5685477.04	7424299.99	0.00
19-1351	5685483.79	7424281.96	0.00	19-1355	5685477.04	7424299.99	0.00
19-1353	5685423.03	7424259.17	0.00	19-1351	5685483.79	7424281.96	0.00
19-1351	5685483.79	7424281.96	0.00	19-1354	5685491.66	7424261.03	0.00
19-1350	5685494.95	7424252.00	0.00	19-1354	5685491.66	7424261.03	0.00
19-1349	5685434.25	7424229.21	0.00	19-1350	5685494.95	7424252.00	0.00
19-1350	5685494.95	7424252.00	0.00	19-1427	5685506.09	7424221.85	0.00
19-1427	5685506.09	7424221.85	0.00	19-1352	5685520.75	7424183.17	0.00
19-1331	5685445.48	7424199.24	0.00	19-1427	5685506.09	7424221.85	0.00
19-1433	5685521.02	7424182.16	0.00	19-1352	5685520.75	7424183.17	0.00
19-1330	5685460.42	7424159.37	0.00	19-1433	5685521.02	7424182.16	0.00
19-1433	5685521.02	7424182.16	0.00	19-1426	5685536.20	7424142.39	0.10
19-1235	5685475.32	7424119.58	0.00	19-1426	5685536.20	7424142.39	0.10
19-1098	5685547.28	7424112.58	0.00	19-1426	5685536.20	7424142.39	0.10
19-1098	5685547.28	7424112.58	0.00	19-1425	5685550.52	7424103.86	0.00
19-1079	5685486.48	7424089.80	0.00	19-1098	5685547.28	7424112.58	0.00
19-1076	5685558.36	7424082.78	0.00	19-1425	5685550.52	7424103.86	0.00
19-1078	5685497.63	7424060.03	0.00	19-1076	5685558.36	7424082.78	0.00
19-931	5685569.45	7424052.97	0.00	19-1424	5685564.72	7424065.39	0.20
19-1076	5685558.36	7424082.78	0.00	19-1424	5685564.72	7424065.39	0.20
19-915	5685508.79	7424030.25	0.00	19-931	5685569.45	7424052.97	0.00
19-931	5685569.45	7424052.97	0.00	19-1423	5685578.99	7424026.84	0.00
19-555	5685531.10	7423970.69	0.00	19-841	5685519.94	7424000.47	0.00
19-841	5685519.94	7424000.47	0.00	19-915	5685508.79	7424030.25	0.00
19-915	5685508.79	7424030.25	0.00	19-1078	5685497.63	7424060.03	0.00
19-1078	5685497.63	7424060.03	0.00	19-1079	5685486.48	7424089.80	0.00
19-1079	5685486.48	7424089.80	0.00	19-1235	5685475.32	7424119.58	0.00
19-1235	5685475.32	7424119.58	0.00	19-1330	5685460.42	7424159.37	0.00
19-1330	5685460.42	7424159.37	0.00	19-1331	5685445.48	7424199.24	0.00
19-1331	5685445.48	7424199.24	0.00	19-1349	5685434.25	7424229.21	0.00
19-1349	5685434.25	7424229.21	0.00	19-1353	5685423.03	7424259.17	0.00
19-1353	5685423.03	7424259.17	0.00	19-1395	5685411.80	7424289.14	0.00
19-1395	5685411.80	7424289.14	0.00	19-1429	5685400.57	7424319.11	0.00
19-1429	5685400.57	7424319.11	0.00	19-1430	5685391.92	7424342.22	0.00
19-1431	5685397.68	7424353.02	0.00	19-1430	5685391.92	7424342.22	0.00
19-1141	5685393.62	7424352.25	0.00	19-1430	5685391.92	7424342.22	0.00
19-1430	5685391.92	7424342.22	0.00	19-1140	5685391.58	7424340.24	0.00
19-1140	5685391.58	7424340.24	0.00	19-938	5685472.59	7424123.99	0.00
19-535	5685397.68	7424356.45	0.00	19-1141	5685393.62	7424352.25	0.00
19-533	5685418.35	7424379.44	0.00	19-535	5685397.68	7424356.45	0.00
19-532	5685435.58	7424401.45	0.00	19-533	5685418.35	7424379.44	0.00
19-1719	5685437.50	7424408.23	0.00	19-1345	5685438.68	7424405.12	0.00
19-1345	5685438.68	7424405.12	0.00	19-1344	5685446.22	7424414.08	0.00
19-1720	5685433.83	7424403.88	0.00	19-1721	5685416.05	7424381.37	0.00
19-1721	5685416.05	7424381.37	0.00	19-1722	5685395.27	7424358.23	0.00
19-1722	5685395.27	7424358.23	0.00	19-1723	5685388.91	7424351.66	0.00
19-1723	5685388.91	7424351.66	0.00	19-1813	5685387.07	7424356.77	0.00
19-1813	5685387.07	7424356.77	0.00	19-1818	5685412.17	7424384.21	0.00
O-248	5685276.97	7424661.51	0.00	19-1813	5685387.07	7424356.77	0.00
19-1813	5685387.07	7424356.77	0.00	19-1806	5685351.49	7424309.47	0.00
19-1725	5685353.66	7424303.84	0.00	19-1806	5685351.49	7424309.47	0.00
O-245	5685229.49	7424645.54	0.00	19-1806	5685351.49	7424309.47	0.00
19-1806	5685351.49	7424309.47	0.00	19-1807	5685326.08	7424274.77	0.00
19-1723	5685388.91	7424351.66	0.00	19-1724	5685381.24	7424343.75	0.00
19-1724	5685381.24	7424343.75	0.00	19-1725	5685353.66	7424303.84	0.00
19-932	5685383.65	7424341.97	0.00	19-921	5685354.92	7424300.38	0.00
19-920	5685385.06	7424343.42	0.00	19-1141	5685393.62	7424352.25	0.00
19-932	5685383.65	7424341.97	0.00	19-920	5685385.06	7424343.42	0.00
19-981	5685362.67	7424278.11	0.00	19-977	5685403.73	7424293.22	0.00
19-981	5685362.67	7424278.11	0.00	19-982	5685361.77	7424277.78	0.00
19-980	5685357.18	7424293.22	0.00	19-979	5685359.07	7424297.68	0.00
19-980	5685357.18	7424293.22	0.00	19-921	5685354.92	7424300.38	0.00
19-980	5685357.18	7424293.22	0.00	19-983	5685356.32	7424291.17	0.00
19-921	5685354.92	7424300.38	0.00	19-987	5685333.49	7424269.37	0.00
19-1725	5685353.66	7424303.84	0.00	19-1726	5685331.08	7424271.15	0.00
19-1726	5685331.08	7424271.15	0.00	19-1727	5685319.26	7424259.74	0.00
19-1727	5685319.26	7424259.74	0.00	19-1803	5685316.97	7424265.89	0.00
19-1807	5685326.08	7424274.77	0.00	19-1803	5685316.97	7424265.89	0.00
O-237	5685181.53	7424629.41	0.00	19-1803	5685316.97	7424265.89	0.00
19-1793	5685293.45	7424244.18	0.00	19-1803	5685316.97	7424265.89	0.00
19-468	5685513.86	7423862.08	0.00	19-47	5685494.80	7423862.96	0.00
19-469	5685494.16	7423860.03	0.00	19-84	5685514.75	7423859.21	0.00
19-553	5685515.21	7423859.29	0.00	19-84	5685514.75	7423859.21	0.00
19-469	5685494.16	7423860.03	0.00	19-1585	5685488.56	7423861.53	0.00
19-47	5685494.80	7423862.96	0.00	19-776	5685487.72	7423865.16	0.00
19-470	5685474.01	7423868.52	0.00	19-776	5685487.72	7423865.16	0.00
19-776	5685487.72	7423865.16	0.00	19-774	5685476.30	7423899.97	0.00
19-470	5685474.01	7423868.52	0.00	19-785	5685461.99	7423871.81	0.00
19-785	5685461.99	7423871.81	0.00	19-1137	5685454.37	7423892.00	0.00
19-1137	5685454.37	7423892.00	0.00	19-1135	5685444.11	7423919.85	0.00
19-1137	5685454.37	7423892.00	0.00	19-774	5685476.30	7423899.97	0.00
19-1136	5685466.00	7423927.92	0.00	19-1135	5685444.11	7423919.85	0.00
19-1135	5685444.11	7423919.85	0.00	19-1132	5685435.46	7423943.32	0.00
19-1133	5685477.84	7423958.92	0.00	19-1132	5685435.46	7423943.32	0.00
19-1132	5685435.46	7423943.32	0.00	19-775	5685425.56	7423970.20	0.00
19-785	5685461.99	7423871.81	0.00	19-844	5685436.83	7423878.69	0.00
19-842	5685476.26	7423965.97	0.00	19-772	5685479.35	7423957.46	0.00
19-1133	5685477.84	7423958.92	0.00	19-772	5685479.35	7423957.46	0.00
19-1134	5685487.24	7423935.74	0.00	19-772	5685479.35	7423957.46	0.00
19-1136	5685466.00	7423927.92	0.00	19-1134	5685487.24	7423935.74	0.00
19-1134	5685487.24	7423935.74	0.00	19-1706	5685490.63	7423926.39	0.00
19-709	5685497.45	7423907.63	0.00	19-1706	5685490.63	7423926.39	0.00
19-925	5685494.57	7423928.82	0.00	19-1706	5685490.63	7423926.39	0.00
19-922	5685538.92	7423933.13	0.00	19-924	5685531.80	7423951.74	0.00
19-1126	5685549.41	7423936.77	0.00	19-922	5685538.92	7423933.13	0.00
19-922	5685538.92	7423933.13	0.00	19-930	5685534.40	7423922.82	0.00
19-927	5685511.80	7424005.12	0.00	19-926	5685520.91	7423980.79	0.00
19-918	5685483.88	7423958.63	0.00	19-842	5685476.26	7423965.97	0.00
19-894	5685468.08	7423988.48	0.00	19-842	5685476.26	7423965.97	0.00
19-899	5685457.90	7423982.03	0.00	19-842	5685476.26	7423965.97	0.00
19-773	5685457.01	7423979.19	0.00	19-775	5685425.56	7423970.20	0.00
19-871	5685422.79	7423977.19	0.00	19-775	5685425.56	7423970.20	0.00
19-871	5685422.79	7423977.19	0.00	19-903	5685409.74	7424012.31	0.10
19-871	5685422.79	7423977.19	0.00	19-870	5685426.60	7423975.43	0.00
19-886	5685428.52	7424019.70	0.00	19-903	5685409.74	7424012.31	0.10
19-903	5685409.73	7424012.31	0.10	19-902	5685396.59	7424047.94	0.10
19-877	5685384.47	7424080.86	0.00	19-902	5685396.59	7424047.94	0.10
19-885	5685415.58	7424054.61	0.00	19-902	5685396.59	7424047.94	0.10
19-877	5685384.47	7424080.86	0.00	19-876	5685380.68	7424091.14	0.00
19-874	5685386.24	7424084.69	0.00	19-877	5685384.47	7424080.86	0.00
19-876	5685380.68	7424091.14	0.00	19-875	5685384.50	7424089.38	0.00
19-856	5685370.62	7424118.34	0.00	19-876	5685380.68	7424091.14	0.00
19-860	5685362.47	7424125.94	0.00	19-872	5685367.15	7424127.72	0.00
19-872	5685367.15	7424127.72	0.00	19-856	5685370.62	7424118.34	0.00
19-956	5685414.53	7424135.05	0.00	19-856	5685370.62	7424118.34	0.00
19-988	5685320.72	7424253.81	0.00	19-872	5685367.15	7424127.72	0.00
19-873	5685427.06	7424100.78	0.00	19-880	5685424.77	7424107.00	0.00
19-1348	5685438.71	7424105.35	0.00	19-873	5685427.06	7424100.78	0.00
19-873	5685427.06	7424100.78	0.00	19-889	5685433.87	7424081.97	0.00
19-889	5685433.87	7424081.97	0.00	19-890	5685440.68	7424063.19	0.10
19-900	5685442.13	7424058.98	0.10	19-890	5685440.68	7424063.19	0.10
19-887	5685420.53	7424049.86	0.10	19-900	5685442.13	7424058.98	0.10
19-900	5685442.13	7424058.98	0.10	19-891	5685447.50	7424044.34	0.00
19-891	5685447.50	7424044.34	0.00	19-901	5685453.59	7424027.55	0.10
19-888	5685432.02	7424018.91	0.00	19-901	5685453.59	7424027.55	0.10
19-901	5685453.59	7424027.55	0.10	19-892	5685454.31	7424025.50	0.10
19-892	5685454.31	7424025.50	0.10	19-893	5685461.13	7424006.74	0.00
19-896	5685467.06	7423991.30	0.00	19-893	5685461.13	7424006.74	0.00
19-894	5685468.08	7423988.48	0.00	19-896	5685467.06	7423991.30	0.00
19-897	5685445.93	7423983.70	0.00	19-896	5685467.06	7423991.30	0.00
19-898	5685458.46	7423985.02	0.00	19-894	5685468.08	7423988.48	0.00
19-894	5685468.08	7423988.48	0.00	19-927	5685511.80	7424005.12	0.00
19-927	5685511.80	7424005.12	0.00	19-939	5685506.53	7424019.17	0.00
19-953	5685511.19	7424020.99	0.00	19-939	5685506.53	7424019.17	0.00
19-953	5685511.19	7424020.99	0.00	19-938	5685472.59	7424123.99	0.00
19-937	5685504.78	7424023.85	0.00	19-893	5685461.13	7424006.74	0.00
19-937	5685504.78	7424023.85	0.00	19-939	5685506.53	7424019.17	0.00
19-936	5685497.76	7424042.58	0.00	19-892	5685454.31	7424025.50	0.10
19-935	5685490.75	7424061.31	0.00	19-891	5685447.50	7424044.34	0.00
19-934	5685483.73	7424080.04	0.00	19-890	5685440.68	7424063.19	0.10
19-1347	5685446.01	7424086.73	0.10	19-889	5685433.87	7424081.97	0.00
19-940	5685467.86	7424122.31	0.00	19-938	5685472.59	7424123.99	0.00
19-1139	5685417.37	7424127.54	0.00	19-880	5685424.77	7424107.00	0.00
19-1139	5685417.37	7424127.54	0.00	19-958	5685421.88	7424129.33	0.00
19-1139	5685417.37	7424127.54	0.00	19-956	5685414.53	7424135.05	0.00
19-989	5685353.30	7424285.33	0.00	19-956	5685414.53	7424135.05	0.00
19-971	5685369.67	7424259.18	0.00	19-970	5685371.37	7424254.51	0.00
19-971	5685369.67	7424259.18	0.00	19-972	5685369.49	7424259.11	0.00
19-971	5685369.67	7424259.18	0.00	19-976	5685410.77	7424274.49	0.00
19-971	5685369.67	7424259.18	0.00	19-981	5685362.67	7424278.11	0.00
19-980	5685357.18	7424293.22	0.00	19-981	5685362.67	7424278.11	0.00
19-986	5685319.97	7424256.28	0.00	19-987	5685333.49	7424269.37	0.00
19-986	5685319.97	7424256.28	0.00	19-988	5685320.72	7424253.81	0.00
19-988	5685320.72	7424253.81	0.00	19-985	5685335.17	7424267.89	0.00
19-593	5685319.09	7424255.42	0.00	19-986	5685319.97	7424256.28	0.00
19-593	5685319.09	7424255.42	0.00	19-840	5685295.98	7424237.13	0.00
19-1728	5685317.17	7424257.72	0.00	19-1727	5685319.26	7424259.74	0.00
19-1729	5685294.91	7424240.10	0.00	19-1728	5685317.17	7424257.72	0.00
19-1729	5685294.91	7424240.10	0.00	19-1793	5685293.45	7424244.18	0.00
O-233	5685158.81	7424621.43	0.00	19-1793	5685293.45	7424244.18	0.00
19-1793	5685293.45	7424244.18	0.00	19-1787	5685274.46	7424226.63	0.00
19-1730	5685275.23	7424224.53	0.00	19-1729	5685294.91	7424240.10	0.00
19-60	5685346.47	7424010.93	0.00	19-1688	5685270.17	7424216.15	0.00
19-1687	5685272.04	7424218.18	0.00	19-1688	5685270.17	7424216.15	0.00
19-1189	5685276.31	7424221.56	0.00	19-1687	5685272.04	7424218.18	0.00
19-840	5685295.98	7424237.13	0.00	19-1189	5685276.31	7424221.56	0.00
19-1187	5685313.03	7424122.89	0.00	19-1189	5685276.31	7424221.56	0.00
19-840	5685295.98	7424237.13	0.00	19-855	5685334.65	7424133.54	0.00
19-1730	5685275.23	7424224.53	0.00	19-1787	5685274.46	7424226.63	0.00
O-225	5685134.21	7424612.15	0.00	19-1787	5685274.46	7424226.63	0.00
19-1103	5685268.27	7424220.33	0.00	19-1787	5685274.46	7424226.63	0.00
19-1103	5685268.27	7424220.33	0.00	O-222	5685126.54	7424609.25	0.00
19-1103	5685268.27	7424220.33	0.00	19-1104	5685269.02	7424219.29	0.00
19-1101	5685263.09	7424215.21	0.00	19-1103	5685268.27	7424220.33	0.00
19-68	5685254.79	7424203.81	0.00	19-1104	5685269.02	7424219.29	0.00
19-1691	5685256.71	7424201.51	0.00	19-1688	5685270.17	7424216.15	0.00
19-1	5685550.48	7423868.96	0.00	19-466	5685549.66	7423868.48	0.00
19-904	5685561.12	7423875.11	0.00	19-1	5685550.48	7423868.96	0.00
19-813	5685562.14	7423872.33	0.00	19-904	5685561.12	7423875.11	0.00
19-813	5685562.14	7423872.33	0.00	19-906	5685563.34	7423868.69	0.00
19-813	5685562.14	7423872.33	0.00	19-836	5685566.39	7423874.79	0.00
19-553	5685515.21	7423859.29	0.00	19-1000	5685517.08	7423856.14	0.00
19-242	5685759.06	7423517.24	0.00	19-2179	5685755.78	7423526.08	0.00
19-1151	5685663.67	7423774.56	0.00	19-2179	5685755.78	7423526.08	0.00
19-243	5685766.13	7423518.86	0.00	19-2180	5685763.26	7423526.60	0.00
19-2180	5685763.26	7423526.60	0.00	19-1152	5685669.79	7423778.44	0.00
19-943	5685804.54	7423529.45	0.00	19-100	5685806.19	7423524.94	0.00
19-100	5685806.19	7423524.94	0.00	19-99	5685841.53	7423535.45	0.00
19-100	5685806.19	7423524.94	0.00	19-245	5685804.87	7423524.66	0.00
19-98	5685894.98	7423570.28	0.00	19-99	5685841.53	7423535.45	0.00
19-120	5685908.10	7423580.15	0.00	19-97	5685895.68	7423570.80	0.00
19-97	5685895.68	7423570.80	0.00	19-98	5685894.98	7423570.28	0.00
19-97	5685895.68	7423570.80	0.00	19-446	5685891.39	7423582.97	0.00
19-446	5685891.39	7423582.97	0.00	19-1317	5685851.49	7423695.99	0.00
19-1317	5685851.49	7423695.99	0.00	19-1316	5685845.37	7423693.79	0.00
19-928	5685840.22	7423727.90	0.00	19-1317	5685851.49	7423695.99	0.00
19-1314	5685832.67	7423730.62	0.10	19-1316	5685845.37	7423693.79	0.00
19-1316	5685845.37	7423693.79	0.00	19-1291	5685824.07	7423701.44	0.10
19-1291	5685824.07	7423701.44	0.10	19-1292	5685799.25	7423698.88	0.10
19-1315	5685792.45	7423716.76	0.00	19-1292	5685799.25	7423698.88	0.10
19-1315	5685792.45	7423716.76	0.00	19-1314	5685832.67	7423730.62	0.10
19-1315	5685792.45	7423716.76	0.00	19-1312	5685781.84	7423744.76	0.10
19-1312	5685781.84	7423744.76	0.10	19-1313	5685822.90	7423759.02	0.10
19-1312	5685781.84	7423744.76	0.10	19-1293	5685775.65	7423761.34	0.30
19-1293	5685775.65	7423761.34	0.30	19-1294	5685769.68	7423769.06	0.40
19-1311	5685765.52	7423771.84	0.60	19-1294	5685769.68	7423769.06	0.40
19-1311	5685765.52	7423771.84	0.60	19-1309	5685810.29	7423786.42	0.10
19-1311	5685765.52	7423771.84	0.60	19-1295	5685757.70	7423777.05	0.30
19-1300	5685752.70	7423776.99	0.20	19-1295	5685757.70	7423777.05	0.30
19-1298	5685728.49	7423840.20	0.20	19-1300	5685752.70	7423776.99	0.20
19-1300	5685752.70	7423776.99	0.20	19-1296	5685725.60	7423776.69	0.30
19-1297	5685708.26	7423792.05	0.60	19-1296	5685725.60	7423776.69	0.30
19-943	5685804.54	7423529.45	0.00	19-1297	5685708.26	7423792.05	0.60
19-1297	5685708.26	7423792.05	0.60	19-1219	5685694.70	7423829.08	0.10
19-1298	5685728.49	7423840.20	0.20	19-1219	5685694.70	7423829.08	0.10
19-1220	5685693.20	7423833.14	0.00	19-1219	5685694.70	7423829.08	0.10
19-1220	5685693.20	7423833.14	0.00	19-2184	5685680.31	7423828.83	0.00
19-1220	5685693.20	7423833.14	0.00	19-1243	5685694.62	7423833.63	0.00
19-1243	5685694.62	7423833.63	0.00	19-1228	5685683.60	7423864.14	0.00
19-1222	5685702.82	7423836.36	0.00	19-1243	5685694.62	7423833.63	0.00
19-1222	5685702.82	7423836.36	0.00	19-1223	5685698.25	7423838.47	0.00
19-1245	5685728.88	7423845.81	0.10	19-1222	5685702.82	7423836.36	0.00
19-1299	5685733.23	7423841.79	0.30	19-1298	5685728.49	7423840.20	0.20
19-1242	5685764.28	7423852.40	0.00	19-1299	5685733.23	7423841.79	0.30
19-1302	5685745.75	7423809.11	0.20	19-1299	5685733.23	7423841.79	0.30
19-1302	5685745.75	7423809.11	0.20	19-1304	5685775.56	7423819.41	0.10
19-1302	5685745.75	7423809.11	0.20	19-1301	5685754.15	7423787.18	0.20
19-1306	5685766.84	7423777.85	0.10	19-1301	5685754.15	7423787.18	0.20
19-1307	5685787.77	7423784.72	0.10	19-1306	5685766.84	7423777.85	0.10
19-1307	5685787.77	7423784.72	0.10	19-1304	5685775.56	7423819.41	0.10
19-1307	5685787.77	7423784.72	0.10	19-1308	5685816.69	7423793.84	0.00
19-1309	5685810.29	7423786.42	0.10	19-1310	5685814.74	7423782.61	0.00
19-1313	5685822.90	7423759.02	0.10	19-1310	5685814.74	7423782.61	0.00
19-1308	5685816.69	7423793.84	0.00	19-1305	5685803.56	7423830.57	0.10
19-1461	5685835.18	7423742.03	0.00	19-1308	5685816.69	7423793.84	0.00
19-1314	5685832.67	7423730.62	0.10	19-1313	5685822.90	7423759.02	0.10
19-1303	5685774.99	7423821.21	0.10	19-1305	5685803.56	7423830.57	0.10
19-1286	5685790.51	7423867.23	0.00	19-1305	5685803.56	7423830.57	0.10
19-1286	5685790.51	7423867.23	0.00	19-1464	5685794.34	7423868.69	0.00
19-1286	5685790.51	7423867.23	0.00	19-1218	5685762.60	7423857.10	0.00
19-1242	5685764.28	7423852.40	0.00	19-1218	5685762.60	7423857.10	0.00
19-1242	5685764.28	7423852.40	0.00	19-1303	5685774.99	7423821.21	0.10
19-1303	5685774.99	7423821.21	0.10	19-1304	5685775.56	7423819.41	0.10
19-29	5685757.28	7423855.32	0.00	19-1218	5685762.60	7423857.10	0.00
19-29	5685757.28	7423855.32	0.00	19-1236	5685744.47	7423893.20	0.10
19-1245	5685728.88	7423845.81	0.10	19-29	5685757.28	7423855.32	0.00
19-1245	5685728.88	7423845.81	0.10	19-1237	5685715.29	7423883.51	0.10
19-1237	5685715.29	7423883.51	0.10	19-1236	5685744.47	7423893.20	0.10
BRAK	5685732.71	7423928.46	-	19-1236	5685744.47	7423893.20	0.10
BRAK	5685732.71	7423928.46	-	19-1241	5685731.08	7423933.30	0.00
19-45	5685730.62	7423934.99	0.00	19-1241	5685731.08	7423933.30	0.00
19-45	5685730.62	7423934.99	0.00	19-1582	5685762.28	7423960.54	0.00
19-45	5685730.62	7423934.99	0.00	19-686	5685727.79	7423931.54	0.00
19-2472	5685767.73	7423944.92	0.00	19-1582	5685762.28	7423960.54	0.00
19-1464	5685794.34	7423868.69	0.00	19-2472	5685767.73	7423944.92	0.00
19-1643	5685777.02	7423972.39	0.00	19-1582	5685762.28	7423960.54	0.00
19-1643	5685777.02	7423972.39	0.00	19-1642	5685783.76	7423978.22	0.00
19-2473	5685791.81	7423956.23	0.00	19-1642	5685783.76	7423978.22	0.00
19-1645	5685799.66	7423991.95	0.00	19-1642	5685783.76	7423978.22	0.00
19-1518	5685820.24	7423878.54	0.00	19-2473	5685791.81	7423956.23	0.00
19-1151	5685663.67	7423774.56	0.00	19-1152	5685669.79	7423778.44	0.00
19-1151	5685663.67	7423774.56	0.00	19-1154	5685647.83	7423817.92	0.00
19-1152	5685669.79	7423778.44	0.00	19-1158	5685658.09	7423810.56	0.00
19-1159	5685663.52	7423812.43	0.00	19-1158	5685658.09	7423810.56	0.00
19-1159	5685663.52	7423812.43	0.00	19-1155	5685659.96	7423821.98	0.00
19-1158	5685658.09	7423810.56	0.00	19-1153	5685654.56	7423820.15	0.00
19-821	5685654.99	7423820.28	0.00	19-1155	5685659.96	7423821.98	0.00
19-2182	5685664.20	7423823.43	0.00	19-1155	5685659.96	7423821.98	0.00
19-2181	5685771.43	7423527.16	0.00	19-2182	5685664.20	7423823.43	0.00
19-2183	5685788.49	7423528.34	0.00	19-2184	5685680.31	7423828.83	0.00
19-1232	5685685.45	7423873.61	0.10	19-1223	5685698.25	7423838.47	0.00
19-1241	5685731.08	7423933.30	0.00	19-1226	5685719.69	7423927.08	0.00
19-461	5685674.16	7423915.15	0.00	19-686	5685727.79	7423931.54	0.00
19-1226	5685719.69	7423927.08	0.00	19-1225	5685708.35	7423922.55	0.00
19-1227	5685701.57	7423920.97	0.00	19-1225	5685708.35	7423922.55	0.00
19-1237	5685715.29	7423883.51	0.10	19-1227	5685701.57	7423920.97	0.00
19-1227	5685701.57	7423920.97	0.00	19-1224	5685673.67	7423913.70	0.00
19-1231	5685674.03	7423908.96	0.10	19-1224	5685673.67	7423913.70	0.00
19-1232	5685685.45	7423873.61	0.10	19-1231	5685674.03	7423908.96	0.10
19-1221	5685665.73	7423911.81	0.10	19-1224	5685673.67	7423913.70	0.00
19-1221	5685665.73	7423911.81	0.10	19-1240	5685633.11	7423904.94	0.00
19-461	5685674.16	7423915.15	0.00	19-687	5685654.74	7423909.50	0.00
19-688	5685642.98	7423907.71	0.00	19-687	5685654.74	7423909.50	0.00
19-689	5685635.04	7423906.33	0.00	19-688	5685642.98	7423907.71	0.00
19-689	5685635.04	7423906.33	0.00	19-685	5685632.63	7423906.21	0.00
19-685	5685632.63	7423906.21	0.00	19-1240	5685633.11	7423904.94	0.00
19-812	5685628.55	7423906.00	0.00	19-685	5685632.63	7423906.21	0.00
19-812	5685628.55	7423906.00	0.00	19-1916	5685629.11	7423904.52	0.00
19-812	5685628.55	7423906.00	0.00	19-809	5685622.69	7423905.70	0.00
19-1916	5685629.11	7423904.52	0.00	19-1239	5685629.29	7423904.15	0.00
19-1239	5685629.29	7423904.15	0.00	19-1240	5685633.11	7423904.94	0.00
19-817	5685645.84	7423859.90	0.00	19-1239	5685629.29	7423904.15	0.00
19-1238	5685649.87	7423860.80	0.00	19-1240	5685633.11	7423904.94	0.00
19-1238	5685649.87	7423860.80	0.00	19-1247	5685646.02	7423859.44	0.00
19-817	5685645.84	7423859.90	0.00	19-1247	5685646.02	7423859.44	0.00
19-829	5685629.44	7423853.92	0.00	19-817	5685645.84	7423859.90	0.00
19-1247	5685646.02	7423859.44	0.00	19-1246	5685647.68	7423854.88	0.10
19-1234	5685651.45	7423856.20	0.00	19-1246	5685647.68	7423854.88	0.10
19-1234	5685651.45	7423856.20	0.00	19-1238	5685649.87	7423860.80	0.10
19-684	5685653.11	7423851.79	0.00	19-1234	5685651.45	7423856.20	0.00
19-683	5685668.28	7423856.88	0.00	19-684	5685653.11	7423851.79	0.00
19-1233	5685666.56	7423861.56	0.10	19-1234	5685651.45	7423856.20	0.00
19-1238	5685649.87	7423860.80	0.00	19-1248	5685677.94	7423870.82	0.10
19-683	5685668.28	7423856.88	0.00	19-1233	5685666.56	7423861.56	0.10
19-1244	5685679.48	7423866.11	0.00	19-1233	5685666.56	7423861.56	0.10
19-1228	5685683.60	7423864.14	0.00	19-1244	5685679.48	7423866.11	0.00
19-1248	5685677.94	7423870.82	0.10	19-1229	5685679.66	7423874.75	0.10
19-1229	5685679.66	7423874.75	0.10	19-1230	5685673.12	7423895.86	0.10
19-1230	5685673.11	7423895.86	0.10	19-1221	5685665.73	7423911.81	0.10
19-683	5685668.28	7423856.88	0.00	19-682	5685678.99	7423828.39	0.00
19-2184	5685680.31	7423828.83	0.00	19-682	5685678.99	7423828.39	0.00
19-2182	5685664.20	7423823.43	0.00	19-682	5685678.99	7423828.39	0.00
19-1237	5685715.29	7423883.51	0.10	19-1232	5685685.45	7423873.61	0.10
19-821	5685654.99	7423820.28	0.00	19-835	5685644.23	7423849.41	0.00
19-1155	5685659.96	7423821.98	0.00	19-1246	5685647.68	7423854.88	0.10
19-824	5685626.38	7423847.69	0.00	19-825	5685639.01	7423851.84	0.00
19-825	5685639.01	7423851.84	0.00	19-835	5685644.23	7423849.41	0.00
19-1154	5685647.83	7423817.92	0.00	19-1153	5685654.56	7423820.15	0.00
19-2178	5685644.77	7423816.92	0.00	19-1154	5685647.83	7423817.92	0.00
19-2177	5685752.89	7423525.88	0.00	19-2178	5685644.77	7423816.92	0.00
19-2178	5685644.77	7423816.92	0.00	19-820	5685638.55	7423814.88	0.00
19-820	5685638.55	7423814.88	0.00	19-824	5685626.38	7423847.69	0.00
19-830	5685613.14	7423897.50	0.00	19-839	5685611.85	7423900.96	0.00
19-46	5685598.90	7423895.29	0.00	19-1170	5685610.02	7423900.15	0.00
19-46	5685598.90	7423895.29	0.00	19-838	5685596.18	7423893.64	0.00
19-1171	5685596.97	7423891.86	0.00	19-1170	5685610.02	7423900.15	0.00
19-809	5685622.69	7423905.70	0.00	19-839	5685611.85	7423900.96	0.00
19-839	5685611.85	7423900.96	0.00	19-1170	5685610.02	7423900.15	0.00
19-810	5685588.33	7423888.87	0.00	19-838	5685596.18	7423893.64	0.00
19-838	5685596.18	7423893.64	0.00	19-1169	5685596.87	7423891.79	0.00
